bairro_group,bairro,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Manhattan,Hell's Kitchen,Entire home/apt,179.0,3.0,78.0,2.7,1.0,202.0
Manhattan,East Village,Private room,100.0,1.0,78.0,5.39,2.0,231.0
Brooklyn,DUMBO,Entire home/apt,189.0,2.0,78.0,3.08,2.0,279.0
Manhattan,Upper West Side,Entire home/apt,100.0,1.0,129.0,1.76,1.0,281.0
Brooklyn,Bushwick,Private room,62.0,2.0,78.0,4.3,1.0,267.0
Manhattan,Upper West Side,Entire home/apt,190.0,3.0,159.0,2.09,1.0,244.0
Queens,Astoria,Entire home/apt,85.0,2.0,78.0,3.44,1.0,254.0
Manhattan,Harlem,Entire home/apt,135.0,3.0,78.0,2.63,2.0,253.0
Manhattan,East Harlem,Entire home/apt,165.0,3.0,78.0,3.68,2.0,177.0
Manhattan,Tribeca,Entire home/apt,169.0,1.0,78.0,5.89,3.0,207.0
Brooklyn,Bushwick,Private room,50.0,3.0,92.0,1.22,3.0,171.0
Manhattan,Harlem,Private room,52.0,3.0,163.0,2.17,2.0,168.0
Manhattan,Upper East Side,Entire home/apt,100.0,3.0,78.0,2.97,1.0,221.0
Brooklyn,Williamsburg,Entire home/apt,90.0,3.0,166.0,2.21,1.0,104.0
Manhattan,Chelsea,Entire home/apt,160.0,5.0,70.0,1.16,1.0,168.0
Manhattan,Harlem,Entire home/apt,195.0,4.0,128.0,1.76,1.0,278.0
Brooklyn,Williamsburg,Private room,75.0,3.0,78.0,2.39,2.0,136.0
Brooklyn,Williamsburg,Entire home/apt,195.0,3.0,173.0,2.34,3.0,273.0
Manhattan,East Harlem,Entire home/apt,120.0,5.0,83.0,1.11,2.0,242.0
Brooklyn,Williamsburg,Entire home/apt,116.0,4.0,112.0,1.49,1.0,127.0
Brooklyn,Boerum Hill,Entire home/apt,225.0,4.0,95.0,1.26,1.0,251.0
Manhattan,Lower East Side,Private room,120.0,1.0,78.0,4.79,1.0,240.0
Manhattan,Midtown,Entire home/apt,145.0,2.0,146.0,1.94,1.0,148.0
Manhattan,Harlem,Private room,50.0,3.0,145.0,1.97,1.0,211.0
Brooklyn,Carroll Gardens,Entire home/apt,175.0,2.0,78.0,3.68,1.0,218.0
Manhattan,Theater District,Private room,185.0,2.0,78.0,3.22,1.0,127.0
Manhattan,Chelsea,Private room,176.0,2.0,123.0,1.63,1.0,268.0
Brooklyn,East Flatbush,Private room,47.0,2.0,78.0,3.27,2.0,168.0
Brooklyn,Boerum Hill,Entire home/apt,189.0,4.0,78.0,3.01,1.0,247.0
Brooklyn,Crown Heights,Entire home/apt,105.0,1.0,78.0,4.73,2.0,277.0
Brooklyn,Bushwick,Entire home/apt,185.0,4.0,95.0,1.33,2.0,215.0
Queens,Sunnyside,Private room,35.0,5.0,59.0,1.76,2.0,250.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,95.0,3.0,78.0,2.92,1.0,246.0
Manhattan,East Village,Private room,125.0,2.0,78.0,3.3,1.0,216.0
Manhattan,Lower East Side,Entire home/apt,140.0,3.0,126.0,1.68,1.0,228.0
Brooklyn,Bushwick,Entire home/apt,100.0,3.0,78.0,4.11,1.0,99.0
Brooklyn,Prospect Heights,Entire home/apt,189.0,3.0,173.0,2.36,1.0,265.0
Brooklyn,Williamsburg,Entire home/apt,140.0,3.0,60.0,1.19,1.0,197.0
Brooklyn,Cobble Hill,Entire home/apt,190.0,1.0,78.0,3.0,1.0,238.0
Brooklyn,Greenpoint,Private room,99.0,5.0,78.0,2.61,1.0,168.0
Manhattan,East Village,Private room,109.0,2.0,78.0,3.9,2.0,231.0
Brooklyn,Bedford-Stuyvesant,Private room,60.0,3.0,140.0,1.87,1.0,189.0
Brooklyn,Greenpoint,Entire home/apt,139.0,1.0,78.0,3.8,2.0,160.0
Brooklyn,Fort Greene,Entire home/apt,169.0,2.0,126.0,1.75,1.0,256.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,79.0,2.0,78.0,2.66,1.0,250.0
Manhattan,East Village,Entire home/apt,200.0,4.0,26.0,1.34,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,200.0,2.0,80.0,3.93,1.0,109.0
Manhattan,Upper West Side,Private room,85.0,3.0,118.0,1.61,1.0,168.0
Manhattan,Tribeca,Entire home/apt,285.0,2.0,124.0,1.7,1.0,131.0
Queens,Ditmars Steinway,Private room,69.0,2.0,103.0,1.39,2.0,124.0
Brooklyn,Bedford-Stuyvesant,Shared room,35.0,5.0,110.0,1.49,2.0,168.0
Manhattan,Upper East Side,Entire home/apt,135.0,1.0,78.0,2.57,1.0,105.0
Brooklyn,Williamsburg,Private room,99.0,6.0,148.0,2.09,3.0,252.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,165.0,3.0,130.0,1.84,1.0,168.0
Manhattan,Upper West Side,Private room,95.0,3.0,78.0,2.61,1.0,207.0
Manhattan,Upper East Side,Entire home/apt,125.0,1.0,92.0,1.27,1.0,247.0
Manhattan,Harlem,Private room,95.0,5.0,78.0,2.89,1.0,252.0
Manhattan,Chelsea,Entire home/apt,169.0,3.0,106.0,1.51,1.0,247.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,181.0,3.0,153.0,3.17,1.0,174.0
Bronx,Mott Haven,Private room,60.0,2.0,147.0,2.02,1.0,213.0
Brooklyn,Williamsburg,Entire home/apt,240.0,1.0,77.0,1.08,1.0,116.0
Brooklyn,Crown Heights,Private room,75.0,3.0,107.0,1.7,2.0,255.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,151.0,1.0,173.0,2.36,1.0,213.0
Brooklyn,Bedford-Stuyvesant,Private room,45.0,1.0,117.0,1.61,2.0,236.0
Brooklyn,Bedford-Stuyvesant,Shared room,35.0,5.0,120.0,1.66,2.0,168.0
Brooklyn,Crown Heights,Private room,65.0,3.0,72.0,1.22,1.0,157.0
Manhattan,Little Italy,Entire home/apt,250.0,3.0,155.0,2.18,1.0,159.0
Manhattan,Harlem,Private room,61.0,1.0,86.0,1.83,1.0,233.0
Manhattan,Harlem,Entire home/apt,190.0,3.0,123.0,1.73,3.0,248.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,225.0,3.0,78.0,3.31,1.0,259.0
Manhattan,Harlem,Entire home/apt,185.0,3.0,141.0,2.0,3.0,258.0
Manhattan,Harlem,Private room,85.0,2.0,146.0,2.01,1.0,129.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,98.0,3.0,144.0,2.87,1.0,249.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,100.0,3.0,162.0,2.24,2.0,141.0
Manhattan,East Village,Private room,199.0,1.0,141.0,4.51,1.0,130.0
Manhattan,SoHo,Entire home/apt,265.0,4.0,95.0,1.31,1.0,257.0
Manhattan,East Village,Private room,120.0,3.0,90.0,1.25,2.0,173.0
Manhattan,Upper East Side,Private room,111.0,2.0,77.0,1.1,2.0,259.0
Manhattan,SoHo,Private room,90.0,1.0,77.0,2.0,1.0,269.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,1.0,78.0,3.22,2.0,274.0
Brooklyn,Fort Greene,Entire home/apt,169.0,3.0,82.0,1.19,1.0,258.0
Manhattan,East Village,Entire home/apt,260.0,1.0,78.0,5.68,2.0,253.0
Brooklyn,Williamsburg,Private room,99.0,2.0,78.0,2.63,1.0,168.0
Brooklyn,South Slope,Entire home/apt,175.0,3.0,62.0,1.46,1.0,213.0
Brooklyn,Williamsburg,Entire home/apt,175.0,3.0,78.0,2.78,1.0,272.0
Manhattan,Hell's Kitchen,Private room,99.0,1.0,123.0,1.99,2.0,245.0
Brooklyn,Flatbush,Entire home/apt,171.0,2.0,34.0,1.47,3.0,243.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,99.0,3.0,78.0,2.89,1.0,206.0
Manhattan,Upper West Side,Entire home/apt,178.0,3.0,132.0,1.84,1.0,211.0
Brooklyn,Crown Heights,Private room,69.0,2.0,90.0,1.25,1.0,186.0
Manhattan,Harlem,Entire home/apt,175.0,1.0,152.0,4.54,3.0,248.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,155.0,3.0,78.0,3.16,1.0,244.0
Brooklyn,Williamsburg,Entire home/apt,165.0,2.0,80.0,1.28,1.0,188.0
Manhattan,Harlem,Private room,60.0,2.0,125.0,1.77,2.0,167.0
Manhattan,Chinatown,Entire home/apt,179.0,3.0,78.0,2.84,1.0,256.0
Manhattan,Lower East Side,Private room,49.0,1.0,90.0,1.29,1.0,168.0
Brooklyn,Williamsburg,Private room,80.0,3.0,130.0,1.85,1.0,168.0
Brooklyn,Cypress Hills,Entire home/apt,169.0,2.0,78.0,2.49,1.0,185.0
Brooklyn,Williamsburg,Entire home/apt,250.0,1.0,87.0,1.23,1.0,272.0
Manhattan,Harlem,Entire home/apt,100.0,2.0,78.0,3.85,2.0,270.0
Manhattan,Lower East Side,Entire home/apt,299.0,1.0,78.0,2.8,2.0,100.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,170.0,3.0,134.0,2.0,3.0,209.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,89.0,3.0,86.0,1.29,1.0,223.0
Manhattan,East Harlem,Shared room,69.0,1.0,136.0,2.13,2.0,103.0
Manhattan,Upper West Side,Entire home/apt,121.0,3.0,76.0,1.11,1.0,151.0
Brooklyn,South Slope,Entire home/apt,224.0,2.0,78.0,3.28,1.0,257.0
Queens,Flushing,Private room,59.0,1.0,116.0,1.63,2.0,168.0
Manhattan,Lower East Side,Entire home/apt,175.0,3.0,105.0,1.49,1.0,274.0
Manhattan,East Village,Private room,100.0,1.0,78.0,3.05,1.0,278.0
Manhattan,Harlem,Entire home/apt,155.0,1.0,123.0,1.74,2.0,170.0
Manhattan,Harlem,Private room,69.0,5.0,152.0,2.14,2.0,110.0
Brooklyn,Williamsburg,Private room,65.0,4.0,142.0,2.03,1.0,115.0
Brooklyn,Carroll Gardens,Entire home/apt,150.0,3.0,94.0,1.33,3.0,250.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,130.0,3.0,78.0,3.11,2.0,168.0
Manhattan,Upper East Side,Private room,150.0,2.0,121.0,1.72,1.0,225.0
Brooklyn,South Slope,Entire home/apt,115.0,3.0,78.0,2.62,1.0,163.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,130.0,3.0,78.0,3.32,2.0,259.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,135.0,3.0,173.0,2.47,2.0,277.0
Brooklyn,Flatbush,Entire home/apt,95.0,2.0,147.0,2.09,3.0,275.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,74.0,2.0,78.0,3.02,2.0,131.0
Brooklyn,Williamsburg,Entire home/apt,99.0,2.0,78.0,2.85,2.0,106.0
Manhattan,Hell's Kitchen,Entire home/apt,250.0,6.0,79.0,1.12,1.0,137.0
Brooklyn,Williamsburg,Private room,115.0,3.0,146.0,2.08,1.0,277.0
Brooklyn,Williamsburg,Private room,82.0,2.0,144.0,3.37,1.0,168.0
Manhattan,Lower East Side,Private room,96.0,1.0,78.0,3.94,1.0,145.0
Manhattan,Nolita,Entire home/apt,185.0,3.0,65.0,1.04,1.0,106.0
Brooklyn,Flatbush,Entire home/apt,49.0,2.0,23.0,3.5,1.0,262.0
Brooklyn,Park Slope,Private room,115.0,3.0,78.0,3.16,1.0,256.0
Manhattan,Upper West Side,Entire home/apt,169.0,5.0,79.0,1.15,2.0,154.0
Brooklyn,Williamsburg,Private room,99.0,1.0,78.0,4.9,2.0,263.0
Brooklyn,Williamsburg,Entire home/apt,180.0,3.0,78.0,2.63,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,115.0,2.0,78.0,3.58,2.0,106.0
Manhattan,Hell's Kitchen,Entire home/apt,200.0,2.0,119.0,1.89,1.0,216.0
Brooklyn,Williamsburg,Entire home/apt,250.0,3.0,144.0,2.06,1.0,128.0
Brooklyn,Williamsburg,Private room,85.0,1.0,78.0,4.1,3.0,206.0
Manhattan,Chelsea,Entire home/apt,169.0,3.0,111.0,1.63,1.0,191.0
Manhattan,Chelsea,Entire home/apt,200.0,2.0,144.0,2.07,1.0,263.0
Brooklyn,Bedford-Stuyvesant,Private room,80.0,3.0,112.0,1.61,2.0,168.0
Queens,Astoria,Private room,86.0,2.0,107.0,1.58,1.0,168.0
Manhattan,Harlem,Entire home/apt,200.0,3.0,74.0,1.08,1.0,233.0
Manhattan,Upper West Side,Entire home/apt,169.0,5.0,108.0,2.63,2.0,156.0
Manhattan,Lower East Side,Private room,100.0,3.0,78.0,3.01,1.0,256.0
Brooklyn,Prospect-Lefferts Gardens,Private room,44.0,5.0,79.0,1.14,3.0,251.0
Manhattan,Upper West Side,Entire home/apt,175.0,3.0,78.0,3.8,1.0,235.0
Queens,Sunnyside,Entire home/apt,110.0,1.0,92.0,6.3,2.0,147.0
Brooklyn,Fort Greene,Entire home/apt,250.0,4.0,134.0,1.95,1.0,222.0
Brooklyn,Crown Heights,Entire home/apt,135.0,3.0,78.0,2.77,1.0,267.0
Brooklyn,Bushwick,Entire home/apt,125.0,2.0,78.0,3.53,2.0,242.0
Manhattan,Gramercy,Entire home/apt,185.0,1.0,80.0,1.16,1.0,168.0
Brooklyn,Bushwick,Private room,64.0,1.0,78.0,4.83,1.0,133.0
Brooklyn,Williamsburg,Entire home/apt,193.0,3.0,164.0,2.39,2.0,256.0
Manhattan,East Village,Entire home/apt,169.0,1.0,53.0,1.04,3.0,250.0
Manhattan,Midtown,Entire home/apt,215.0,4.0,130.0,1.92,2.0,270.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,169.0,3.0,78.0,2.69,2.0,213.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,95.0,3.0,134.0,2.0,1.0,281.0
Manhattan,Washington Heights,Private room,44.0,3.0,79.0,1.15,1.0,191.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,1.0,93.0,1.51,1.0,168.0
Brooklyn,Williamsburg,Private room,88.0,1.0,78.0,3.53,2.0,100.0
Manhattan,Gramercy,Entire home/apt,199.0,2.0,78.0,3.49,1.0,152.0
Manhattan,Upper East Side,Private room,85.0,3.0,134.0,1.96,1.0,108.0
Manhattan,Greenwich Village,Entire home/apt,173.0,5.0,143.0,2.13,1.0,144.0
Brooklyn,Williamsburg,Private room,85.0,3.0,92.0,1.57,1.0,123.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,3.0,78.0,3.04,1.0,237.0
Brooklyn,Williamsburg,Entire home/apt,175.0,2.0,111.0,2.4,2.0,108.0
Brooklyn,Canarsie,Private room,32.0,5.0,85.0,1.25,2.0,155.0
Manhattan,Hell's Kitchen,Entire home/apt,160.0,3.0,158.0,2.33,1.0,188.0
Manhattan,Upper East Side,Entire home/apt,99.0,2.0,78.0,3.63,1.0,172.0
Brooklyn,Gowanus,Entire home/apt,145.0,3.0,78.0,4.49,1.0,224.0
Queens,Sunnyside,Private room,45.0,5.0,70.0,2.23,2.0,250.0
Manhattan,Chelsea,Private room,75.0,1.0,78.0,3.19,1.0,168.0
Manhattan,Harlem,Entire home/apt,140.0,2.0,78.0,4.71,1.0,258.0
Brooklyn,Clinton Hill,Entire home/apt,140.0,3.0,123.0,1.8,3.0,244.0
Brooklyn,Clinton Hill,Private room,98.0,4.0,78.0,3.61,1.0,247.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,3.0,156.0,2.36,2.0,230.0
Manhattan,Lower East Side,Entire home/apt,195.0,2.0,71.0,1.04,1.0,222.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,175.0,2.0,52.0,1.26,1.0,264.0
Brooklyn,Park Slope,Entire home/apt,169.0,2.0,166.0,2.87,1.0,215.0
Brooklyn,Clinton Hill,Entire home/apt,169.0,3.0,32.0,1.66,1.0,141.0
Manhattan,Lower East Side,Entire home/apt,249.0,2.0,78.0,3.39,2.0,166.0
Queens,Middle Village,Entire home/apt,85.0,2.0,97.0,1.43,1.0,230.0
Manhattan,Harlem,Entire home/apt,174.0,3.0,177.0,2.62,3.0,165.0
Manhattan,East Village,Entire home/apt,295.0,1.0,78.0,3.82,1.0,245.0
Queens,Astoria,Entire home/apt,180.0,3.0,77.0,1.35,1.0,254.0
Brooklyn,East Flatbush,Entire home/apt,97.0,3.0,177.0,2.64,1.0,272.0
Queens,Astoria,Entire home/apt,150.0,1.0,89.0,1.32,1.0,148.0
Manhattan,East Village,Entire home/apt,150.0,2.0,78.0,3.3,1.0,215.0
Brooklyn,Williamsburg,Entire home/apt,250.0,2.0,88.0,1.31,1.0,223.0
Brooklyn,Cypress Hills,Entire home/apt,80.0,3.0,78.0,3.49,2.0,250.0
Brooklyn,Bedford-Stuyvesant,Private room,72.0,5.0,62.0,1.05,2.0,140.0
Manhattan,Hell's Kitchen,Private room,99.0,3.0,160.0,2.36,1.0,133.0
Manhattan,East Village,Entire home/apt,142.0,1.0,78.0,3.17,1.0,242.0
Manhattan,Upper West Side,Private room,87.0,2.0,78.0,4.02,3.0,133.0
Manhattan,Harlem,Entire home/apt,175.0,3.0,136.0,2.0,1.0,171.0
Brooklyn,Crown Heights,Entire home/apt,150.0,3.0,154.0,2.27,1.0,218.0
Manhattan,Inwood,Entire home/apt,225.0,3.0,127.0,1.89,3.0,157.0
Bronx,North Riverdale,Private room,53.0,2.0,143.0,2.13,1.0,263.0
Manhattan,Chinatown,Entire home/apt,117.0,5.0,78.0,3.27,2.0,163.0
Manhattan,Lower East Side,Entire home/apt,189.0,5.0,78.0,3.25,2.0,271.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,190.0,2.0,78.0,3.7,1.0,266.0
Brooklyn,Crown Heights,Entire home/apt,150.0,5.0,68.0,1.07,1.0,202.0
Brooklyn,Clinton Hill,Entire home/apt,100.0,2.0,100.0,1.49,1.0,280.0
Brooklyn,Sunset Park,Private room,32.0,1.0,111.0,1.7,2.0,208.0
Manhattan,East Village,Entire home/apt,290.0,1.0,114.0,1.71,1.0,157.0
Manhattan,Upper East Side,Private room,80.0,3.0,89.0,1.4,1.0,146.0
Manhattan,Lower East Side,Private room,98.0,4.0,67.0,1.09,3.0,102.0
Brooklyn,Flatbush,Private room,57.0,2.0,78.0,2.98,1.0,265.0
Brooklyn,Williamsburg,Entire home/apt,164.0,1.0,78.0,3.37,2.0,208.0
Brooklyn,Williamsburg,Entire home/apt,210.0,1.0,78.0,3.2,2.0,224.0
Brooklyn,Bushwick,Private room,60.0,2.0,78.0,3.42,2.0,164.0
Brooklyn,Bedford-Stuyvesant,Private room,80.0,3.0,130.0,2.0,3.0,220.0
Manhattan,Chelsea,Entire home/apt,199.0,2.0,177.0,2.85,2.0,112.0
Brooklyn,Williamsburg,Private room,94.0,2.0,129.0,2.22,1.0,188.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,177.0,3.0,78.0,3.11,2.0,237.0
Brooklyn,Clinton Hill,Entire home/apt,99.0,4.0,74.0,1.93,1.0,261.0
Brooklyn,Fort Greene,Entire home/apt,100.0,4.0,45.0,1.01,1.0,190.0
Manhattan,Upper East Side,Entire home/apt,135.0,4.0,105.0,1.56,1.0,267.0
Manhattan,Harlem,Entire home/apt,80.0,1.0,78.0,5.26,1.0,258.0
Manhattan,Hell's Kitchen,Private room,180.0,3.0,78.0,3.29,1.0,161.0
Manhattan,Financial District,Entire home/apt,169.0,2.0,96.0,1.52,1.0,168.0
Brooklyn,Borough Park,Private room,33.0,1.0,98.0,1.55,2.0,168.0
Manhattan,Hell's Kitchen,Private room,135.0,2.0,150.0,2.42,3.0,98.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,111.0,3.0,104.0,1.65,1.0,261.0
Brooklyn,Bedford-Stuyvesant,Private room,80.0,3.0,90.0,1.39,1.0,199.0
Manhattan,Harlem,Private room,90.0,3.0,82.0,1.29,1.0,168.0
Brooklyn,Williamsburg,Private room,75.0,2.0,78.0,3.03,3.0,154.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,2.0,94.0,2.55,1.0,144.0
Brooklyn,Bedford-Stuyvesant,Private room,90.0,2.0,145.0,2.26,1.0,250.0
Manhattan,Washington Heights,Private room,90.0,1.0,78.0,4.32,1.0,281.0
Brooklyn,Williamsburg,Entire home/apt,169.0,3.0,169.0,3.33,1.0,277.0
Manhattan,Lower East Side,Private room,130.0,1.0,59.0,1.0,1.0,168.0
Manhattan,Upper West Side,Private room,149.0,2.0,121.0,2.06,2.0,270.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,112.0,4.0,138.0,2.21,1.0,248.0
Manhattan,Lower East Side,Entire home/apt,250.0,3.0,107.0,1.64,1.0,273.0
Manhattan,Greenwich Village,Private room,119.0,2.0,146.0,2.21,2.0,265.0
Brooklyn,Crown Heights,Shared room,48.0,1.0,146.0,2.21,1.0,168.0
Brooklyn,Crown Heights,Entire home/apt,105.0,2.0,78.0,4.29,1.0,248.0
Manhattan,Chelsea,Entire home/apt,221.0,2.0,78.0,4.91,1.0,256.0
Brooklyn,Williamsburg,Private room,89.0,3.0,152.0,2.67,1.0,147.0
Brooklyn,Sunset Park,Private room,45.0,2.0,78.0,3.25,1.0,270.0
Manhattan,Hell's Kitchen,Private room,90.0,1.0,170.0,2.92,1.0,255.0
Brooklyn,Greenpoint,Private room,91.0,4.0,106.0,2.82,1.0,113.0
Manhattan,Murray Hill,Private room,110.0,1.0,78.0,3.5,1.0,239.0
Manhattan,Lower East Side,Entire home/apt,220.0,2.0,146.0,3.45,1.0,112.0
Brooklyn,Clinton Hill,Entire home/apt,196.0,2.0,78.0,4.31,1.0,261.0
Manhattan,Chinatown,Private room,70.0,1.0,78.0,3.03,1.0,168.0
Queens,Astoria,Private room,65.0,2.0,78.0,2.82,1.0,146.0
Brooklyn,Crown Heights,Entire home/apt,162.0,1.0,75.0,1.2,2.0,103.0
Manhattan,Hell's Kitchen,Entire home/apt,250.0,5.0,176.0,2.72,1.0,168.0
Manhattan,Upper East Side,Entire home/apt,155.0,1.0,75.0,1.3,1.0,168.0
Queens,Ozone Park,Entire home/apt,85.0,3.0,106.0,1.66,1.0,238.0
Manhattan,Hell's Kitchen,Entire home/apt,200.0,2.0,53.0,2.51,2.0,223.0
Manhattan,East Harlem,Entire home/apt,195.0,4.0,137.0,2.13,2.0,233.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,179.0,3.0,149.0,2.33,1.0,242.0
Brooklyn,Williamsburg,Private room,89.0,1.0,99.0,1.55,1.0,168.0
Manhattan,Lower East Side,Private room,115.0,2.0,130.0,2.3,1.0,276.0
Manhattan,Hell's Kitchen,Private room,124.0,5.0,78.0,4.1,2.0,236.0
Brooklyn,Greenpoint,Private room,109.0,2.0,107.0,1.64,1.0,269.0
Manhattan,Washington Heights,Private room,112.0,2.0,20.0,1.44,1.0,179.0
Brooklyn,Bedford-Stuyvesant,Shared room,25.0,5.0,76.0,1.22,3.0,258.0
Manhattan,Hell's Kitchen,Entire home/apt,150.0,1.0,94.0,1.48,2.0,215.0
Manhattan,Lower East Side,Entire home/apt,133.0,3.0,177.0,2.82,2.0,221.0
Queens,Astoria,Private room,75.0,3.0,78.0,2.93,1.0,193.0
Manhattan,East Village,Shared room,99.0,1.0,94.0,1.46,1.0,168.0
Manhattan,Hell's Kitchen,Private room,124.0,5.0,78.0,3.02,2.0,149.0
Brooklyn,Bedford-Stuyvesant,Private room,95.0,4.0,171.0,2.72,1.0,137.0
Manhattan,Harlem,Private room,92.0,2.0,173.0,2.71,1.0,276.0
Brooklyn,Red Hook,Entire home/apt,134.0,2.0,157.0,2.45,1.0,264.0
Brooklyn,Williamsburg,Private room,95.0,2.0,156.0,2.43,2.0,274.0
Manhattan,Chelsea,Private room,119.0,2.0,32.0,1.09,1.0,168.0
Manhattan,Midtown,Entire home/apt,169.0,1.0,87.0,1.37,3.0,267.0
Brooklyn,Borough Park,Private room,49.0,1.0,96.0,1.51,2.0,120.0
Manhattan,Harlem,Entire home/apt,124.0,5.0,124.0,1.93,2.0,279.0
Manhattan,Nolita,Entire home/apt,150.0,1.0,156.0,2.46,1.0,111.0
Manhattan,Hell's Kitchen,Entire home/apt,109.0,1.0,78.0,3.22,1.0,261.0
Manhattan,East Village,Private room,75.0,2.0,124.0,1.92,1.0,109.0
Brooklyn,Williamsburg,Private room,60.0,1.0,44.0,1.24,3.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,92.0,3.0,78.0,3.61,1.0,173.0
Brooklyn,Williamsburg,Entire home/apt,100.0,3.0,99.0,1.57,2.0,151.0
Manhattan,Upper West Side,Private room,80.0,1.0,78.0,4.02,1.0,118.0
Manhattan,Harlem,Private room,70.0,2.0,78.0,4.27,1.0,247.0
Brooklyn,Williamsburg,Entire home/apt,152.0,1.0,78.0,5.2,1.0,269.0
Brooklyn,Flatbush,Private room,55.0,1.0,151.0,2.37,2.0,135.0
Manhattan,Two Bridges,Private room,100.0,1.0,103.0,2.21,1.0,223.0
Manhattan,East Village,Private room,80.0,4.0,143.0,2.24,1.0,187.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,90.0,3.0,62.0,1.2,3.0,280.0
Manhattan,Upper West Side,Private room,109.0,1.0,78.0,4.58,2.0,103.0
Brooklyn,Fort Greene,Entire home/apt,225.0,3.0,95.0,1.51,2.0,112.0
Queens,Long Island City,Private room,95.0,2.0,78.0,2.92,1.0,140.0
Brooklyn,Bushwick,Private room,75.0,2.0,26.0,1.22,2.0,266.0
Brooklyn,Clinton Hill,Entire home/apt,124.0,4.0,65.0,1.06,1.0,165.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,130.0,3.0,92.0,1.45,1.0,248.0
Brooklyn,Bushwick,Entire home/apt,145.0,5.0,171.0,2.75,2.0,275.0
Brooklyn,Bushwick,Private room,69.0,1.0,159.0,2.89,2.0,280.0
Manhattan,Washington Heights,Private room,59.0,3.0,65.0,1.33,2.0,99.0
Manhattan,Chelsea,Shared room,85.0,2.0,65.0,1.03,2.0,171.0
Manhattan,Upper West Side,Shared room,70.0,1.0,78.0,3.53,1.0,262.0
Brooklyn,Williamsburg,Private room,79.0,3.0,115.0,2.83,2.0,111.0
Manhattan,Washington Heights,Private room,53.0,3.0,78.0,3.29,2.0,117.0
Bronx,Port Morris,Entire home/apt,120.0,4.0,89.0,1.54,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,1.0,78.0,3.19,3.0,209.0
Manhattan,Upper West Side,Entire home/apt,299.0,2.0,155.0,2.46,1.0,267.0
Queens,Ditmars Steinway,Entire home/apt,160.0,2.0,175.0,2.78,1.0,269.0
Queens,Astoria,Entire home/apt,130.0,4.0,56.0,1.55,1.0,168.0
Queens,Sunnyside,Private room,60.0,2.0,55.0,2.64,1.0,118.0
Brooklyn,Williamsburg,Private room,100.0,3.0,62.0,1.22,2.0,96.0
Manhattan,Morningside Heights,Entire home/apt,125.0,2.0,27.0,1.0,2.0,168.0
Brooklyn,Williamsburg,Entire home/apt,295.0,2.0,110.0,1.74,3.0,151.0
Brooklyn,Crown Heights,Entire home/apt,100.0,5.0,177.0,2.87,1.0,214.0
Brooklyn,Flatbush,Entire home/apt,87.0,2.0,132.0,3.31,2.0,233.0
Staten Island,St. George,Private room,95.0,2.0,78.0,3.74,1.0,264.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,5.0,136.0,2.2,1.0,254.0
Brooklyn,Flatbush,Private room,45.0,1.0,91.0,1.58,2.0,99.0
Brooklyn,Greenpoint,Private room,65.0,1.0,56.0,1.06,3.0,269.0
Brooklyn,Williamsburg,Private room,80.0,2.0,71.0,1.13,1.0,168.0
